timestamp,event_type
1771261192.608661652,switch_stay_response_trigger
1771261192.717882633,outcome_trigger
1771261194.804237843,recognition_fixation_onset_trigger
1771261195.159537315,recognition_fixation_offset_trigger
1771261195.266143799,recognition_fixation_onset_trigger
1771261195.790071726,recognition_fixation_offset_trigger
1771261195.819691181,recognition_image_onset_trigger
1771261196.840767384,recognition_image_offset_trigger
1771261196.989492178,partner_rating_onset
1771261199.143208027,partner_slider_settled_trigger
1771261200.225686789,partner_rating_complete
1771261201.608349323,participant_commit_trigger
1771261201.833135605,switch_stay_trigger
1771261202.076231003,switch_stay_response_trigger
1771261202.149659395,outcome_trigger
1771261204.228301525,recognition_fixation_onset_trigger
1771261204.816048145,recognition_fixation_offset_trigger
1771261204.907202244,recognition_fixation_onset_trigger
1771261205.432186365,recognition_fixation_offset_trigger
1771261205.460566759,recognition_image_onset_trigger
1771261206.482336998,recognition_image_offset_trigger
1771261209.276412249,participant_commit_trigger
1771261209.430039406,partner_rating_onset
1771261210.994674921,partner_slider_settled_trigger
1771261212.000365496,partner_rating_complete
1771261212.690050125,switch_stay_trigger
1771261213.281284809,switch_stay_response_trigger
1771261213.337265968,outcome_trigger
1771261215.405463219,recognition_fixation_onset_trigger
1771261216.056408882,recognition_fixation_offset_trigger
1771261216.201303244,recognition_fixation_onset_trigger
1771261216.722662687,recognition_fixation_offset_trigger
1771261216.760104179,recognition_image_onset_trigger
1771261217.782492399,recognition_image_offset_trigger
1771261217.911457062,partner_rating_onset
1771261219.812163115,partner_slider_settled_trigger
1771261220.880266666,partner_rating_complete
1771261222.182802677,participant_commit_trigger
1771261222.359514475,switch_stay_trigger
1771261223.293962955,switch_stay_response_trigger
1771261223.361707926,outcome_trigger
1771261225.500937939,recognition_fixation_onset_trigger
1771261225.883857250,recognition_fixation_offset_trigger
1771261225.991700411,recognition_fixation_onset_trigger
1771261226.506804943,recognition_fixation_offset_trigger
1771261226.534075499,recognition_image_onset_trigger
1771261227.555045366,recognition_image_offset_trigger
1771261229.102661371,participant_commit_trigger
1771261229.213270426,partner_rating_onset
1771261230.270231247,partner_slider_settled_trigger
1771261231.264564991,partner_rating_complete
1771261231.949760437,switch_stay_trigger
1771261232.385805607,switch_stay_response_trigger
1771261232.510399580,outcome_trigger
1771261234.574112415,recognition_fixation_onset_trigger
1771261235.193403482,recognition_fixation_offset_trigger
1771261235.306574345,recognition_fixation_onset_trigger
1771261235.823449373,recognition_fixation_offset_trigger
1771261235.851160765,recognition_image_onset_trigger
1771261236.873015881,recognition_image_offset_trigger
1771261238.183358192,participant_commit_trigger
1771261238.300430059,partner_rating_onset
1771261239.837637663,partner_slider_settled_trigger
1771261240.810328245,partner_rating_complete
1771261241.488848209,switch_stay_trigger
1771261242.023842335,switch_stay_response_trigger
1771261242.163477421,outcome_trigger
1771261244.251324892,recognition_fixation_onset_trigger
1771261244.907865286,recognition_fixation_offset_trigger
1771261244.979219437,recognition_fixation_onset_trigger
1771261245.493738890,recognition_fixation_offset_trigger
1771261245.516856670,recognition_image_onset_trigger
1771261246.541054249,recognition_image_offset_trigger
1771261246.685371161,partner_rating_onset
1771261248.172778130,partner_slider_settled_trigger
1771261249.158421040,partner_rating_complete
1771261251.299811840,participant_commit_trigger
1771261251.483470440,switch_stay_trigger
1771261251.517465830,switch_stay_response_trigger
1771261251.581296682,outcome_trigger
1771261253.613795519,recognition_fixation_onset_trigger
1771261254.277944326,recognition_fixation_offset_trigger
1771261254.368620634,recognition_fixation_onset_trigger
1771261254.880404472,recognition_fixation_offset_trigger
1771261254.909697056,recognition_image_onset_trigger
1771261255.933808327,recognition_image_offset_trigger
1771261256.090180397,partner_rating_onset
1771261257.258514881,partner_slider_settled_trigger
1771261258.243832588,partner_rating_complete
1771261260.224986553,participant_commit_trigger
1771261260.364911795,switch_stay_trigger
1771261260.997745037,switch_stay_response_trigger
1771261261.103878736,outcome_trigger
1771261263.275956154,block_summary_onset
1771261265.024783373,block_summary_continue
1771261265.410117149,instruction_onset
1771261266.282489061,instruction_continue
1771261266.660274267,instruction_onset
1771261267.503018856,instruction_continue
1771261267.758468390,study_fixation_onset_trigger
1771261268.487350225,study_fixation_offset_trigger
1771261268.579352140,study_image_onset_trigger
1771261269.592463970,study_image_offset_trigger
1771261269.615572214,study_fixation_onset_trigger
1771261270.373728037,study_fixation_offset_trigger
1771261270.460914850,study_image_onset_trigger
1771261271.476795912,study_image_offset_trigger
1771261271.502387524,study_fixation_onset_trigger
1771261271.818055630,study_fixation_offset_trigger
1771261271.886697054,study_image_onset_trigger
1771261272.911192417,study_image_offset_trigger
1771261272.948795795,study_fixation_onset_trigger
1771261273.495354652,study_fixation_offset_trigger
1771261273.689355612,study_image_onset_trigger
1771261274.712324619,study_image_offset_trigger
1771261274.748879194,study_fixation_onset_trigger
1771261275.155496359,study_fixation_offset_trigger
1771261275.211344957,study_image_onset_trigger
1771261276.223258257,study_image_offset_trigger
1771261276.257426023,study_fixation_onset_trigger
1771261276.918784857,study_fixation_offset_trigger
1771261277.180592299,study_image_onset_trigger
1771261278.209473848,study_image_offset_trigger
1771261278.240274191,study_fixation_onset_trigger
1771261278.840123653,study_fixation_offset_trigger
1771261278.886754274,study_image_onset_trigger
1771261279.907077789,study_image_offset_trigger
1771261279.937307119,study_fixation_onset_trigger
1771261280.419984341,study_fixation_offset_trigger
1771261280.471337557,study_image_onset_trigger
1771261281.488529205,study_image_offset_trigger
1771261281.516344547,study_fixation_onset_trigger
1771261282.236826181,study_fixation_offset_trigger
1771261282.298259258,study_image_onset_trigger
1771261283.312394142,study_image_offset_trigger
1771261283.350617170,study_fixation_onset_trigger
1771261283.675283194,study_fixation_offset_trigger
1771261283.769437075,study_image_onset_trigger
1771261284.789914370,study_image_offset_trigger
1771261284.819168329,study_fixation_onset_trigger
1771261285.840033293,study_fixation_offset_trigger
1771261286.081599951,instruction_onset
1771261287.155804873,instruction_continue
1771261287.964085102,recognition_fixation_onset_trigger
1771261288.486593485,recognition_fixation_offset_trigger
1771261288.526211739,recognition_image_onset_trigger
1771261289.548628569,recognition_image_offset_trigger
1771261289.682828903,partner_rating_onset
1771261291.561476469,partner_slider_settled_trigger
1771261292.571701527,partner_rating_complete
1771261294.553306103,participant_commit_trigger
1771261294.753942013,switch_stay_trigger
1771261295.210353136,switch_stay_response_trigger
1771261295.325410604,outcome_trigger
1771261297.463805199,recognition_fixation_onset_trigger
1771261298.084998846,recognition_fixation_offset_trigger
1771261298.200352669,recognition_fixation_onset_trigger
1771261298.722910643,recognition_fixation_offset_trigger
1771261298.752303600,recognition_image_onset_trigger
1771261299.774393559,recognition_image_offset_trigger
1771261301.592297077,participant_commit_trigger
1771261301.758402824,partner_rating_onset
1771261303.118076086,partner_slider_settled_trigger
1771261304.104511738,partner_rating_complete
1771261304.758629799,switch_stay_trigger
1771261305.313912392,switch_stay_response_trigger
1771261305.398694515,outcome_trigger
1771261307.472943306,recognition_fixation_onset_trigger
1771261308.108466864,recognition_fixation_offset_trigger
1771261308.220185041,recognition_fixation_onset_trigger
1771261308.742402315,recognition_fixation_offset_trigger
1771261308.774934530,recognition_image_onset_trigger
1771261309.796414375,recognition_image_offset_trigger
1771261312.069088459,participant_commit_trigger
1771261312.175729513,partner_rating_onset
1771261313.710742712,partner_slider_settled_trigger
1771261314.711822510,partner_rating_complete
1771261315.403905869,switch_stay_trigger
1771261315.921719790,switch_stay_response_trigger
1771261316.019858122,outcome_trigger
1771261318.097784519,recognition_fixation_onset_trigger
1771261318.731853008,recognition_fixation_offset_trigger
1771261318.787869453,recognition_fixation_onset_trigger
1771261319.298885107,recognition_fixation_offset_trigger
1771261319.326465130,recognition_image_onset_trigger
1771261320.345055342,recognition_image_offset_trigger
1771261322.134012699,participant_commit_trigger
1771261322.319319010,partner_rating_onset
1771261323.897154570,partner_slider_settled_trigger
1771261324.891595840,partner_rating_complete
1771261325.583341599,switch_stay_trigger
1771261326.069483995,switch_stay_response_trigger
1771261326.136828661,outcome_trigger
1771261328.200788498,recognition_fixation_onset_trigger
1771261328.779870033,recognition_fixation_offset_trigger
1771261328.975040913,recognition_fixation_onset_trigger
1771261329.498133898,recognition_fixation_offset_trigger
1771261329.532128096,recognition_image_onset_trigger
1771261330.548825502,recognition_image_offset_trigger
1771261332.272924423,participant_commit_trigger
1771261332.390551805,partner_rating_onset
1771261333.596058130,partner_slider_settled_trigger
1771261334.586758614,partner_rating_complete
1771261335.286934614,switch_stay_trigger
1771261335.846802950,switch_stay_response_trigger
1771261335.939962864,outcome_trigger
1771261338.011760473,recognition_fixation_onset_trigger
1771261338.487682343,recognition_fixation_offset_trigger
1771261338.597018003,recognition_fixation_onset_trigger
1771261339.113784313,recognition_fixation_offset_trigger
1771261339.141787052,recognition_image_onset_trigger
1771261340.165668964,recognition_image_offset_trigger
1771261340.295979500,partner_rating_onset
1771261342.435927868,partner_slider_settled_trigger
1771261343.540179253,partner_rating_complete
1771261345.308983088,participant_commit_trigger
1771261345.542053699,switch_stay_trigger
1771261345.768760920,switch_stay_response_trigger
1771261345.836898327,outcome_trigger
1771261347.904163837,recognition_fixation_onset_trigger
1771261348.275625944,recognition_fixation_offset_trigger
1771261348.358929873,recognition_fixation_onset_trigger
1771261348.871622324,recognition_fixation_offset_trigger
1771261348.902925253,recognition_image_onset_trigger
1771261349.924512863,recognition_image_offset_trigger
1771261350.058025122,partner_rating_onset
1771261351.471028328,partner_slider_settled_trigger
1771261352.568451166,partner_rating_complete
1771261354.259976625,participant_commit_trigger
1771261354.480215549,switch_stay_trigger
1771261354.983829021,switch_stay_response_trigger
1771261355.087770700,outcome_trigger
1771261357.163369417,recognition_fixation_onset_trigger
1771261357.642017841,recognition_fixation_offset_trigger
1771261357.710053444,recognition_fixation_onset_trigger
1771261358.228513718,recognition_fixation_offset_trigger
1771261358.260964394,recognition_image_onset_trigger
1771261359.282182455,recognition_image_offset_trigger
1771261366.333224773,participant_commit_trigger
1771261366.428061247,partner_rating_onset
1771261367.697251797,partner_slider_settled_trigger
1771261368.699479818,partner_rating_complete
1771261369.395992279,switch_stay_trigger
1771261369.885053635,switch_stay_response_trigger
1771261370.002970219,outcome_trigger
1771261372.087646961,recognition_fixation_onset_trigger
1771261372.702431440,recognition_fixation_offset_trigger
1771261372.860903502,recognition_fixation_onset_trigger
1771261373.384028435,recognition_fixation_offset_trigger
1771261373.415055513,recognition_image_onset_trigger
1771261374.434406042,recognition_image_offset_trigger
1771261374.557956696,partner_rating_onset
1771261375.971975327,partner_slider_settled_trigger
1771261376.956688166,partner_rating_complete
1771261378.769035816,participant_commit_trigger
1771261378.916974783,switch_stay_trigger
1771261379.497430801,switch_stay_response_trigger
1771261379.612976313,outcome_trigger
1771261381.689877033,recognition_fixation_onset_trigger
1771261382.353608131,recognition_fixation_offset_trigger
1771261382.464328051,recognition_fixation_onset_trigger
1771261382.974939108,recognition_fixation_offset_trigger
1771261383.001577139,recognition_image_onset_trigger
1771261384.021920681,recognition_image_offset_trigger
1771261384.158972979,partner_rating_onset
1771261385.527149677,partner_slider_settled_trigger
1771261386.492543459,partner_rating_complete
1771261388.107781172,participant_commit_trigger
1771261388.256006479,switch_stay_trigger
1771261388.814579248,switch_stay_response_trigger
1771261388.949923277,outcome_trigger
1771261391.097433329,block_summary_onset
1771261392.474669933,block_summary_continue
1771261392.839319229,instruction_onset
1771261393.731773615,instruction_continue
1771261394.122218132,instruction_onset
1771261395.403663635,instruction_continue
1771261395.687235832,instruction_onset
1771261396.557645798,instruction_continue
1771261396.819907665,study_fixation_onset_trigger
1771261397.303611279,study_fixation_offset_trigger
1771261397.369807959,study_image_onset_trigger
1771261398.391131639,study_image_offset_trigger
1771261398.421729565,study_fixation_onset_trigger
1771261398.960331917,study_fixation_offset_trigger
1771261399.066359997,study_image_onset_trigger
1771261400.089492798,study_image_offset_trigger
1771261400.118567467,study_fixation_onset_trigger
1771261400.570957422,study_fixation_offset_trigger
1771261400.616256952,study_image_onset_trigger
1771261401.641783714,study_image_offset_trigger
1771261401.670435190,study_fixation_onset_trigger
1771261401.983750343,study_fixation_offset_trigger
1771261402.038714886,study_image_onset_trigger
1771261403.057783127,study_image_offset_trigger
1771261403.087292433,study_fixation_onset_trigger
1771261403.567437410,study_fixation_offset_trigger
1771261403.611300468,study_image_onset_trigger
1771261404.623445749,study_image_offset_trigger
1771261404.653341293,study_fixation_onset_trigger
1771261405.305620432,study_fixation_offset_trigger
1771261405.519764185,study_image_onset_trigger
1771261406.546005249,study_image_offset_trigger
1771261406.582934618,study_fixation_onset_trigger
1771261406.926590681,study_fixation_offset_trigger
1771261407.002089500,study_image_onset_trigger
1771261408.022821903,study_image_offset_trigger
1771261408.052074909,study_fixation_onset_trigger
1771261408.483353853,study_fixation_offset_trigger
1771261408.557176113,study_image_onset_trigger
1771261409.574738264,study_image_offset_trigger
1771261409.601059437,study_fixation_onset_trigger
1771261410.268060684,study_fixation_offset_trigger
1771261410.403209925,study_image_onset_trigger
1771261411.425455332,study_image_offset_trigger
1771261411.454258680,study_fixation_onset_trigger
1771261411.995430470,study_fixation_offset_trigger
1771261412.056326866,study_image_onset_trigger
1771261413.074771166,study_image_offset_trigger
1771261413.102938414,study_fixation_onset_trigger
1771261414.123096228,study_fixation_offset_trigger
1771261414.259177446,instruction_onset
1771261415.734735012,instruction_continue
1771261416.519333601,recognition_fixation_onset_trigger
1771261417.040198565,recognition_fixation_offset_trigger
1771261417.068358421,recognition_image_onset_trigger
1771261418.091847420,recognition_image_offset_trigger
1771261418.218154430,partner_rating_onset
1771261420.427058697,partner_slider_settled_trigger
1771261421.625168324,partner_rating_complete
1771261423.619624615,participant_commit_trigger
1771261423.808303118,switch_stay_trigger
1771261424.404200792,switch_stay_response_trigger
1771261424.467790127,outcome_trigger
1771261426.536407232,recognition_fixation_onset_trigger
1771261427.283097744,recognition_fixation_offset_trigger
1771261427.402944088,recognition_fixation_onset_trigger
1771261427.923570871,recognition_fixation_offset_trigger
1771261427.958452463,recognition_image_onset_trigger
1771261428.984793425,recognition_image_offset_trigger
1771261431.716766119,participant_commit_trigger
1771261431.842868328,partner_rating_onset
1771261433.940133333,partner_slider_settled_trigger
1771261435.103445530,partner_rating_complete
1771261435.795214653,switch_stay_trigger
1771261436.243084192,switch_stay_response_trigger
1771261436.348015547,outcome_trigger
1771261438.428898573,recognition_fixation_onset_trigger
1771261438.891572237,recognition_fixation_offset_trigger
1771261438.953572035,recognition_fixation_onset_trigger
1771261439.471480608,recognition_fixation_offset_trigger
1771261439.500108242,recognition_image_onset_trigger
1771261440.520106554,recognition_image_offset_trigger
1771261442.959921360,participant_commit_trigger
1771261443.086556673,partner_rating_onset
1771261444.570355654,partner_slider_settled_trigger
1771261445.559244871,partner_rating_complete
1771261446.234799862,switch_stay_trigger
1771261446.708915710,switch_stay_response_trigger
1771261446.805829287,outcome_trigger
1771261448.850786448,recognition_fixation_onset_trigger
1771261449.155029774,recognition_fixation_offset_trigger
1771261449.258330107,recognition_fixation_onset_trigger
1771261449.770002365,recognition_fixation_offset_trigger
1771261449.801120520,recognition_image_onset_trigger
1771261450.824420214,recognition_image_offset_trigger
1771261450.938026428,partner_rating_onset
1771261451.982026815,partner_slider_settled_trigger
1771261452.962739468,partner_rating_complete
1771261454.833022118,participant_commit_trigger
1771261455.035410881,switch_stay_trigger
1771261456.168474436,switch_stay_response_trigger
1771261456.297378540,outcome_trigger
1771261458.353964567,recognition_fixation_onset_trigger
1771261458.647117853,recognition_fixation_offset_trigger
1771261458.714786768,recognition_fixation_onset_trigger
1771261459.232126951,recognition_fixation_offset_trigger
1771261459.259373903,recognition_image_onset_trigger
1771261460.282874584,recognition_image_offset_trigger
1771261460.389053583,partner_rating_onset
1771261461.510960817,partner_slider_settled_trigger
1771261462.508186102,partner_rating_complete
1771261468.073186398,participant_commit_trigger
1771261468.251101017,switch_stay_trigger
1771261468.796782255,switch_stay_response_trigger
1771261468.912540913,outcome_trigger
1771261471.015362501,recognition_fixation_onset_trigger
1771261471.622536421,recognition_fixation_offset_trigger
1771261471.845271111,recognition_fixation_onset_trigger
1771261472.367580891,recognition_fixation_offset_trigger
1771261472.401483774,recognition_image_onset_trigger
1771261473.423515081,recognition_image_offset_trigger
1771261476.044899940,participant_commit_trigger
1771261476.166312695,partner_rating_onset
1771261477.248185158,partner_slider_settled_trigger
1771261478.209255219,partner_rating_complete
1771261478.903996706,switch_stay_trigger
1771261479.414516926,switch_stay_response_trigger
1771261479.538611174,outcome_trigger
1771261481.612205505,recognition_fixation_onset_trigger
1771261482.375923634,recognition_fixation_offset_trigger
1771261482.487365723,recognition_fixation_onset_trigger
1771261483.001313448,recognition_fixation_offset_trigger
1771261483.028023720,recognition_image_onset_trigger
1771261484.054432631,recognition_image_offset_trigger
1771261485.407427549,participant_commit_trigger
1771261485.605868578,partner_rating_onset
1771261487.423415661,partner_slider_settled_trigger
1771261488.447918892,partner_rating_complete
1771261489.131158113,switch_stay_trigger
1771261489.810932159,switch_stay_response_trigger
1771261489.897245407,outcome_trigger
1771261491.968639374,recognition_fixation_onset_trigger
1771261492.489254951,recognition_fixation_offset_trigger
1771261492.591340303,recognition_fixation_onset_trigger
1771261493.114965916,recognition_fixation_offset_trigger
1771261493.143172026,recognition_image_onset_trigger
1771261494.165862799,recognition_image_offset_trigger
1771261494.307309389,partner_rating_onset
1771261495.616613626,partner_slider_settled_trigger
1771261496.626321316,partner_rating_complete
1771261498.364093781,participant_commit_trigger
1771261498.564950943,switch_stay_trigger
1771261499.042204618,switch_stay_response_trigger
1771261499.142357349,outcome_trigger
1771261501.225862980,recognition_fixation_onset_trigger
1771261501.551343441,recognition_fixation_offset_trigger
1771261501.648961782,recognition_fixation_onset_trigger
1771261502.173199177,recognition_fixation_offset_trigger
1771261502.200258493,recognition_image_onset_trigger
1771261503.220314980,recognition_image_offset_trigger
1771261505.767869711,participant_commit_trigger
1771261505.917135954,partner_rating_onset
1771261507.234361649,partner_slider_settled_trigger
1771261508.203114033,partner_rating_complete
1771261508.895443201,switch_stay_trigger
1771261509.762710810,switch_stay_response_trigger
1771261509.868551970,outcome_trigger
1771261511.946642399,recognition_fixation_onset_trigger
1771261512.412056923,recognition_fixation_offset_trigger
1771261512.509351015,recognition_fixation_onset_trigger
1771261513.029987812,recognition_fixation_offset_trigger
1771261513.058896065,recognition_image_onset_trigger
1771261514.083489180,recognition_image_offset_trigger
1771261514.212160587,partner_rating_onset
1771261515.341371059,partner_slider_settled_trigger
1771261516.332638741,partner_rating_complete
1771261517.983487129,participant_commit_trigger
1771261518.223489046,switch_stay_trigger
1771261518.877764702,switch_stay_response_trigger
1771261519.000479937,outcome_trigger
1771261521.204542160,block_summary_onset
1771261522.914746284,block_summary_continue
1771261523.250612974,instruction_onset
1771261524.341885805,instruction_continue
1771261524.711951733,instruction_onset
1771261525.382775545,instruction_continue
1771261525.649714470,study_fixation_onset_trigger
1771261526.333106279,study_fixation_offset_trigger
1771261526.398308039,study_image_onset_trigger
1771261527.414771318,study_image_offset_trigger
1771261527.443415403,study_fixation_onset_trigger
1771261527.974134207,study_fixation_offset_trigger
1771261528.139815092,study_image_onset_trigger
1771261529.164265156,study_image_offset_trigger
1771261529.192978621,study_fixation_onset_trigger
1771261529.502740622,study_fixation_offset_trigger
1771261529.557278872,study_image_onset_trigger
1771261530.582608461,study_image_offset_trigger
1771261530.615126371,study_fixation_onset_trigger
1771261531.375486374,study_fixation_offset_trigger
1771261531.494201183,study_image_onset_trigger
1771261532.517189741,study_image_offset_trigger
1771261532.548974037,study_fixation_onset_trigger
1771261533.271819830,study_fixation_offset_trigger
1771261533.333857059,study_image_onset_trigger
1771261534.347866774,study_image_offset_trigger
1771261534.390721560,study_fixation_onset_trigger
1771261535.083580971,study_fixation_offset_trigger
1771261535.218867779,study_image_onset_trigger
1771261536.242496967,study_image_offset_trigger
1771261536.274063587,study_fixation_onset_trigger
1771261536.710731506,study_fixation_offset_trigger
1771261536.758194685,study_image_onset_trigger
1771261537.778476715,study_image_offset_trigger
1771261537.807874918,study_fixation_onset_trigger
1771261538.473495245,study_fixation_offset_trigger
1771261538.531683922,study_image_onset_trigger
1771261539.549540758,study_image_offset_trigger
1771261539.577865124,study_fixation_onset_trigger
1771261540.169579029,study_fixation_offset_trigger
1771261540.441725969,study_image_onset_trigger
1771261541.468633413,study_image_offset_trigger
1771261541.497891426,study_fixation_onset_trigger
1771261541.834231377,study_fixation_offset_trigger
1771261541.895042896,study_image_onset_trigger
1771261542.914874554,study_image_offset_trigger
1771261542.943227291,study_fixation_onset_trigger
1771261543.964861155,study_fixation_offset_trigger
1771261544.125321388,instruction_onset
1771261545.343210936,instruction_continue
1771261546.192866087,recognition_fixation_onset_trigger
1771261546.718604803,recognition_fixation_offset_trigger
1771261546.754042625,recognition_image_onset_trigger
1771261547.775036335,recognition_image_offset_trigger
1771261547.886413097,partner_rating_onset
1771261548.977201700,partner_slider_settled_trigger
1771261549.972049475,partner_rating_complete
1771261553.766035557,participant_commit_trigger
1771261553.924893618,switch_stay_trigger
1771261554.796635628,switch_stay_response_trigger
1771261554.905528545,outcome_trigger
1771261556.998819828,recognition_fixation_onset_trigger
1771261557.330840588,recognition_fixation_offset_trigger
1771261557.434179306,recognition_fixation_onset_trigger
1771261557.967980623,recognition_fixation_offset_trigger
1771261557.997122049,recognition_image_onset_trigger
1771261559.014898062,recognition_image_offset_trigger
1771261559.157306194,partner_rating_onset
1771261560.301368713,partner_slider_settled_trigger
1771261561.246196032,partner_rating_complete
1771261563.883119106,participant_commit_trigger
1771261564.105707169,switch_stay_trigger
1771261564.552834988,switch_stay_response_trigger
1771261564.615825415,outcome_trigger
1771261566.701538324,recognition_fixation_onset_trigger
1771261566.995854378,recognition_fixation_offset_trigger
1771261567.044707060,recognition_fixation_onset_trigger
1771261567.563710928,recognition_fixation_offset_trigger
1771261567.591708183,recognition_image_onset_trigger
1771261568.615809441,recognition_image_offset_trigger
1771261571.269916534,participant_commit_trigger
1771261571.386556864,partner_rating_onset
1771261572.692706585,partner_slider_settled_trigger
1771261573.669415474,partner_rating_complete
1771261574.355781794,switch_stay_trigger
1771261574.759017229,switch_stay_response_trigger
1771261574.849104643,outcome_trigger
1771261576.940315723,recognition_fixation_onset_trigger
1771261577.667267561,recognition_fixation_offset_trigger
1771261577.727014303,recognition_fixation_onset_trigger
1771261578.239937544,recognition_fixation_offset_trigger
1771261578.267021894,recognition_image_onset_trigger
1771261579.290307999,recognition_image_offset_trigger
1771261580.860286713,participant_commit_trigger
1771261580.970296383,partner_rating_onset
1771261582.673327446,partner_slider_settled_trigger
1771261583.684171200,partner_rating_complete
1771261584.369646072,switch_stay_trigger
1771261585.183832407,switch_stay_response_trigger
1771261585.309823275,outcome_trigger
1771261587.383515596,recognition_fixation_onset_trigger
1771261588.045842886,recognition_fixation_offset_trigger
1771261588.141852379,recognition_fixation_onset_trigger
1771261588.664717197,recognition_fixation_offset_trigger
1771261588.691987038,recognition_image_onset_trigger
1771261589.717010736,recognition_image_offset_trigger
1771261589.849073410,partner_rating_onset
1771261591.201108456,partner_slider_settled_trigger
1771261592.198887348,partner_rating_complete
1771261593.794396162,participant_commit_trigger
1771261593.972234726,switch_stay_trigger
1771261594.490637541,switch_stay_response_trigger
1771261594.604439259,outcome_trigger
1771261596.682424307,recognition_fixation_onset_trigger
1771261597.005113602,recognition_fixation_offset_trigger
1771261597.256726503,recognition_fixation_onset_trigger
1771261597.777097464,recognition_fixation_offset_trigger
1771261597.811253309,recognition_image_onset_trigger
1771261598.824417830,recognition_image_offset_trigger
1771261598.971796513,partner_rating_onset
1771261600.219914675,partner_slider_settled_trigger
1771261601.221096992,partner_rating_complete
1771261603.495820284,participant_commit_trigger
1771261603.658265114,switch_stay_trigger
1771261604.136160851,switch_stay_response_trigger
1771261604.280917406,outcome_trigger
1771261606.353599548,recognition_fixation_onset_trigger
1771261606.950457573,recognition_fixation_offset_trigger
1771261607.069560289,recognition_fixation_onset_trigger
1771261607.576197386,recognition_fixation_offset_trigger
1771261607.608340263,recognition_image_onset_trigger
1771261608.632082701,recognition_image_offset_trigger
1771261611.100544453,participant_commit_trigger
1771261611.264743567,partner_rating_onset
1771261612.629907370,partner_slider_settled_trigger
1771261613.624678850,partner_rating_complete
1771261614.314419270,switch_stay_trigger
1771261614.850077391,switch_stay_response_trigger
1771261614.950255632,outcome_trigger
1771261617.006560326,recognition_fixation_onset_trigger
1771261617.752682447,recognition_fixation_offset_trigger
1771261617.880151272,recognition_fixation_onset_trigger
1771261618.401551962,recognition_fixation_offset_trigger
1771261618.426026583,recognition_image_onset_trigger
1771261619.449096680,recognition_image_offset_trigger
1771261621.792056322,participant_commit_trigger
1771261621.978483200,partner_rating_onset
1771261623.415058613,partner_slider_settled_trigger
1771261624.410932302,partner_rating_complete
1771261625.099478483,switch_stay_trigger
1771261626.008793354,switch_stay_response_trigger
1771261626.165368080,outcome_trigger
1771261628.210723400,recognition_fixation_onset_trigger
1771261628.643076181,recognition_fixation_offset_trigger
1771261628.705920458,recognition_fixation_onset_trigger
1771261629.228572845,recognition_fixation_offset_trigger
1771261629.258334637,recognition_image_onset_trigger
1771261630.282060623,recognition_image_offset_trigger
1771261634.785013914,participant_commit_trigger
1771261634.887537003,partner_rating_onset
1771261637.229626179,partner_slider_settled_trigger
1771261638.429924011,partner_rating_complete
1771261639.093745232,switch_stay_trigger
1771261640.127158165,switch_stay_response_trigger
1771261640.249137640,outcome_trigger
1771261642.322139740,recognition_fixation_onset_trigger
1771261642.946336508,recognition_fixation_offset_trigger
1771261643.009581327,recognition_fixation_onset_trigger
1771261643.531196356,recognition_fixation_offset_trigger
1771261643.558986664,recognition_image_onset_trigger
1771261644.580648661,recognition_image_offset_trigger
1771261644.698571205,partner_rating_onset
1771261646.108232260,partner_slider_settled_trigger
1771261647.104758978,partner_rating_complete
1771261650.983289003,participant_commit_trigger
1771261651.185594320,switch_stay_trigger
1771261652.210470438,switch_stay_response_trigger
1771261652.325750828,outcome_trigger
1771261654.475870132,block_summary_onset
1771261656.291419983,block_summary_continue
1771261656.689065218,instruction_onset
1771261658.502122402,instruction_continue
1771261658.896661997,instruction_onset
1771261660.534298182,instruction_continue
1771261660.844415665,instruction_onset
1771261662.354030371,instruction_continue
1771261662.610602140,study_fixation_onset_trigger
1771261663.147276402,study_fixation_offset_trigger
1771261663.214918852,study_image_onset_trigger
1771261664.227819443,study_image_offset_trigger
1771261664.257766247,study_fixation_onset_trigger
1771261664.614415884,study_fixation_offset_trigger
1771261664.643817663,study_image_onset_trigger
1771261665.665438175,study_image_offset_trigger
1771261665.693882704,study_fixation_onset_trigger
1771261666.342738152,study_fixation_offset_trigger
1771261666.392686844,study_image_onset_trigger
1771261667.414300442,study_image_offset_trigger
1771261667.440689325,study_fixation_onset_trigger
1771261667.744532108,study_fixation_offset_trigger
1771261667.782178402,study_image_onset_trigger
1771261668.797901869,study_image_offset_trigger
1771261668.827911615,study_fixation_onset_trigger
1771261669.255167484,study_fixation_offset_trigger
1771261669.317795038,study_image_onset_trigger
1771261670.332563877,study_image_offset_trigger
1771261670.360416174,study_fixation_onset_trigger
1771261670.796926975,study_fixation_offset_trigger
1771261670.974745035,study_image_onset_trigger
1771261671.998232365,study_image_offset_trigger
1771261672.023888588,study_fixation_onset_trigger
1771261672.456205845,study_fixation_offset_trigger
1771261672.517565012,study_image_onset_trigger
1771261673.531225204,study_image_offset_trigger
1771261673.569191933,study_fixation_onset_trigger
1771261674.050199747,study_fixation_offset_trigger
1771261674.117250919,study_image_onset_trigger
1771261675.131325006,study_image_offset_trigger
1771261675.157261372,study_fixation_onset_trigger
1771261675.836336374,study_fixation_offset_trigger
1771261675.887931347,study_image_onset_trigger
