timestamp,event_type
1771025036,localizer_fixation_offset_trigger
1771025036,localizer_image_onset_trigger
1771025036,localizer_image_offset_trigger
1771025036,localizer_fixation_onset_trigger
1771025037,localizer_fixation_offset_trigger
1771025037,localizer_image_onset_trigger
1771025037,localizer_image_offset_trigger
1771025037,localizer_fixation_onset_trigger
1771025038,localizer_fixation_offset_trigger
1771025038,localizer_image_onset_trigger
1771025038,localizer_image_offset_trigger
1771025038,question_trigger
1771025040,question_answer_trigger
1771025040,localizer_fixation_onset_trigger
1771025041,localizer_fixation_offset_trigger
1771025041,localizer_image_onset_trigger
1771025042,localizer_image_offset_trigger
1771025042,localizer_fixation_onset_trigger
1771025042,localizer_fixation_offset_trigger
1771025043,localizer_image_onset_trigger
1771025043,localizer_image_offset_trigger
1771025043,localizer_fixation_onset_trigger
1771025043,localizer_fixation_offset_trigger
1771025043,localizer_image_onset_trigger
1771025044,localizer_image_offset_trigger
1771025044,localizer_fixation_onset_trigger
1771025045,localizer_fixation_offset_trigger
1771025045,localizer_image_onset_trigger
1771025045,localizer_image_offset_trigger
1771025045,localizer_fixation_onset_trigger
1771025046,localizer_fixation_offset_trigger
1771025046,localizer_image_onset_trigger
1771025047,localizer_image_offset_trigger
1771025047,localizer_fixation_onset_trigger
1771025047,localizer_fixation_offset_trigger
1771025047,localizer_image_onset_trigger
1771025048,localizer_image_offset_trigger
1771025048,localizer_fixation_onset_trigger
1771025049,localizer_fixation_offset_trigger
1771025049,localizer_image_onset_trigger
1771025049,localizer_image_offset_trigger
1771025049,localizer_fixation_onset_trigger
1771025050,localizer_fixation_offset_trigger
1771025050,localizer_image_onset_trigger
1771025050,localizer_image_offset_trigger
1771025050,localizer_fixation_onset_trigger
1771025051,localizer_fixation_offset_trigger
1771025051,localizer_image_onset_trigger
1771025051,localizer_image_offset_trigger
1771025051,localizer_fixation_onset_trigger
1771025052,localizer_fixation_offset_trigger
1771025052,localizer_image_onset_trigger
1771025052,localizer_image_offset_trigger
1771025052,question_trigger
1771025054,question_answer_trigger
1771025054,localizer_fixation_onset_trigger
1771025055,localizer_fixation_offset_trigger
1771025055,localizer_image_onset_trigger
1771025055,localizer_image_offset_trigger
1771025055,localizer_fixation_onset_trigger
1771025056,localizer_fixation_offset_trigger
1771025056,localizer_image_onset_trigger
1771025056,localizer_image_offset_trigger
1771025056,localizer_fixation_onset_trigger
1771025057,localizer_fixation_offset_trigger
1771025057,localizer_image_onset_trigger
1771025057,localizer_image_offset_trigger
1771025057,localizer_fixation_onset_trigger
1771025058,localizer_fixation_offset_trigger
1771025058,localizer_image_onset_trigger
1771025058,localizer_image_offset_trigger
1771025058,localizer_fixation_onset_trigger
1771025059,localizer_fixation_offset_trigger
1771025059,localizer_image_onset_trigger
1771025060,localizer_image_offset_trigger
1771025060,localizer_fixation_onset_trigger
1771025060,localizer_fixation_offset_trigger
1771025060,localizer_image_onset_trigger
1771025061,localizer_image_offset_trigger
1771025061,localizer_fixation_onset_trigger
1771025062,localizer_fixation_offset_trigger
1771025062,localizer_image_onset_trigger
1771025062,localizer_image_offset_trigger
1771025062,localizer_fixation_onset_trigger
1771025063,localizer_fixation_offset_trigger
1771025063,localizer_image_onset_trigger
1771025063,localizer_image_offset_trigger
1771025063,localizer_fixation_onset_trigger
1771025064,localizer_fixation_offset_trigger
1771025064,localizer_image_onset_trigger
1771025065,localizer_image_offset_trigger
1771025065,localizer_fixation_onset_trigger
1771025065,localizer_fixation_offset_trigger
1771025066,localizer_image_onset_trigger
1771025066,localizer_image_offset_trigger
1771025066,question_trigger
1771025069,question_answer_trigger
1771025069,instruction_onset
1771025071,instruction_continue
